ID;ZONENUMBER;VRP_RU;ACCOUNTID;START_TIME;END_TIME;METHOD_;SAP_INITIATIONSOURCE;GPS;"(SUM((((CASE WHEN (0<BONUSPOINTSWRITEOFFSUM) THEN ((NVL(BONUSPOINTSWRITEOFFSUM,0))/100) ELSE ((NVL(BONUSPOINTSREFILLSUM,0))/100)"
1345895822;4030;С600ВН199;1744510;1775449980000;1775454780000;;iosMobileApp;55.621871743403,37.6088471711032;53.33
1345912628;0306;К028НМ977;9464981;1775452620000;1775456220000;;iosMobileApp;;380
1345886442;4213;Р437ХЕ159;15042065;1775446380000;1775453580000;;androidMobileApp;55.766452,37.5265496;131
1345901783;4036;Т582РВ77;1917741;1775451120000;1775451840000;;iosMobileApp;55.7556941730946,37.5068247422944;7.33
1345894471;51201;О025АЕ250;15537196;1775449620000;1775484780000;;iosMobileApp;55.8934680995226,37.4532378394005;390.67
1345910954;0303;Т567ОР799;2420509;1775452380000;1775458740000;sbp;iosMobileApp;;671.33
1345881740;4214;Х750АР977;28293817;1775438880000;1775439240000;;iosMobileApp;;5
1345896744;0307;О924АУ799;5310445;1775450160000;1775450640000;;iosMobileApp;55.7657925481219,37.670206946506;23.33
1345899128;4025;К457АХ750;3119589;1775450640000;1775451600000;;androidMobileApp;55.8021517,37.7060633;10
1345897410;0302;В333ХВ199;1558167;1775450280000;1775458620000;bankCard;iosMobileApp;;814.33
1345887989;70031;А395ВО250;496303;1775447220000;1775448720000;sbp;androidMobileApp;;480
1345881794;8002;О035КН750;240827;1775439060000;1775440020000;;yandex;;50
1345901364;0301;К500МХ977;17834;1775451060000;1775454660000;legalEntityAccount;androidMobileApp;55.7455675,37.5777973;353
1345904712;4045;С326КК977;7310126;1775451600000;1775473200000;sbp;iosMobileApp;;480
1345886234;4271;О752АМ550;9756213;1775446200000;1775446440000;;iosMobileApp;55.8473672761675,37.4183562813547;3
1345876065;4244;К088УХ797;9978380;1775426940000;1775427780000;bankCard;androidMobileApp;55.7543411,37.7526907;13
1345902650;4247;Т227ММ199;6309341;1775451300000;1775451540000;;androidMobileApp;55.6505257,37.7454038;3
1345909714;3108;У006ВХ197;571838;1775452260000;1775455860000;;iosMobileApp;;125
1345909981;42205;Х989ХУ790;6022053;1775452260000;1775455860000;;iosMobileApp;;30
1345903001;8002;У041АР199;9007035;1775451360000;1775457600000;legalEntityAccount;androidMobileApp;55.7578268,37.5856379;1013.33
1345913634;0306;У249РТ71;15078006;1775452680000;1775456280000;legalEntityAccount;androidMobileApp;;380
1345898985;4007;Е744МК750;2836227;1775450640000;1775459040000;;androidMobileApp;55.7802632,37.6924057;93.33
1345910956;4076;У773ХО777;3515836;1775452380000;1775455980000;;iosMobileApp;;40
1345899144;4219;Х928АВ550;8233960;1775450640000;1775493840000;;yandex;;954.67
1345910479;6287;Х516ВМ977;327092;1775452320000;1775455920000;sms;sms;;80
1345897434;60123;О096КУ136;5869995;1775450280000;1775465880000;;iosMobileApp;55.5691110780654,37.493976090085;173.33
1345892471;3008;Н788УС799;8171825;1775449020000;1775456940000;;androidMobileApp;55.7315616,37.685528;88
1345886914;4217;Е840ЕС799;9178240;1775446680000;1775450280000;;androidMobileApp;;60
1345871813;4119;М909ХМ77;7501413;1775423520000;1775424000000;;yandex;;7
1345903924;4027;Е177СН777;8322428;1775451480000;1775455080000;;iosMobileApp;;40
1345873312;3101;У269ХО797;29127603;1775424540000;1775424960000;;androidMobileApp;55.7399852,37.574582;6
1345877541;0407;О409РА797;6470844;1775428800000;1775436120000;;iosMobileApp;;403.33
1345893771;0309;Х752СЕ777;343199;1775449440000;1775451240000;;iosMobileApp;;100
1345902821;4225;А138ОХ799;6730620;1775451300000;1775451660000;;iosMobileApp;55.7893118169535,37.6792721881687;5
1345906589;60123;В631КА977;2622774;1775451840000;1775455440000;;androidMobileApp;;40
1345913074;0402;Н295КУ799;2369207;1775452620000;1775452740000;;androidMobileApp;;7.5
1345881457;4092;Р397ХС58;11215604;1775438040000;1775480640000;legalEntityAccount;androidMobileApp;;1419.99
1345886185;0309;К989ВО550;13657225;1775446200000;1775448300000;;androidMobileApp;55.7291164,37.6281111;113.33
1345885592;4055;Р647АО977;353163;1775422800000;1775447460000;;yandex;;274
1345872648;0411;Х773СЕ797;702879;1775424060000;1775426220000;;iosMobileApp;55.8179444147878,37.4963640275301;116.67
1345906020;4070;Т608РМ797;5478221;1775451780000;1775452020000;;iosMobileApp;;2
1345898954;4034;В985ВС250;15238339;1775450640000;1775457840000;;androidMobileApp;55.6902133,37.5675083;80
1345910965;4115;Т257НА790;12110399;1775452380000;1775455980000;legalEntityAccount;androidMobileApp;;125
1345884507;6048;Н011ТН799;7901699;1775444580000;1775451420000;bankCard;androidMobileApp;55.6865241,37.8507585;75.33
1345903199;4037;У529ХУ90;6861366;1775451360000;1775455620000;;yandex;;47.33
1345881189;4220;Е559ВЕ550;15407031;1775437200000;1775437800000;;androidMobileApp;55.6996079,37.6256953;9
1345891499;4121;У131АК799;1479956;1775448720000;1775448780000;;yandex;;1
1345897071;3207;Е491НЕ197;9733616;1775450220000;1775453820000;;yandex;;72.33
1345903847;60120;Р576АМ777;4139788;1775451480000;1775451900000;bankCard;androidMobileApp;;4
1345909140;4025;А952НМ799;546954;1775452140000;1775452740000;sbp;iosMobileApp;;6
1345890635;0314;Х701ХА790;6181794;1775448420000;1775459220000;sms;sms;;981
1345912232;4057;О107СА62;25279869;1775452560000;1775476860000;sbp;androidMobileApp;;270
1345899653;4052;Р437НА977;8440411;1775450760000;1775457960000;;iosMobileApp;55.5954455690091,37.726232264354;80
1345913048;4168;Н490УО799;1946106;1775452620000;1775456220000;;iosMobileApp;;125
1345882497;6048;А004СВ62;9969781;1775441160000;1775464140000;sbp;androidMobileApp;;510.66
1345887309;0412;Е614НЕ977;1864728;1775446920000;1775447160000;legalEntityAccount;androidMobileApp;55.7832374,37.5847489;10
1345899915;4013;Х400МУ18;29015536;1775450820000;1775451240000;;androidMobileApp;55.7767017,37.5303933;4
1345898198;4017;К254АР799;2050914;1775450460000;1775485140000;bankCard;iosMobileApp;;385.33
1345881610;60108;Р374СС78;10504188;1775438400000;1775469600000;bankCard;androidMobileApp;;346.67
1345903640;4031;Р468ХС159;10589859;1775451420000;1775451720000;;androidMobileApp;;2.67
1345885405;6048;У954ВН799;7732199;1775422800000;1775447280000;;iosMobileApp;;271.33
1345901581;4088;Е510ВЕ977;3848216;1775451120000;1775452440000;;iosMobileApp;;14
1345899873;4042;Н470ТА799;2827104;1775450820000;1775451300000;;iosMobileApp;55.7891666046635,37.7943166419136;4.67
1345900733;4162;А984МТ777;8075940;1775450940000;1775452740000;;androidMobileApp;55.7628967,37.406678;41
1345906704;4098;А017НС977;13436740;1775451840000;1775451900000;;androidMobileApp;;0.67
1345901016;4098;В979ВР550;3310173;1775451000000;1775451180000;;iosMobileApp;55.8700723836295,37.4924427176846;1.33
1345870668;4098;Т780АТ790;11511471;1775422860000;1775424960000;;androidMobileApp;;22.67
1345883489;3104;О559МТ777;6383967;1775443140000;1775476740000;;iosMobileApp;;1163.5
1345884591;4096;С293МК977;7953606;1775422800000;1775448240000;;androidMobileApp;55.8825768,37.5273278;282.67
1345883664;4219;Т158ХР790;10023599;1775443440000;1775447040000;legalEntityAccount;androidMobileApp;;120
1345893833;3007;С253УМ799;2980508;1775449440000;1775473260000;;androidMobileApp;55.765209,37.6807546;264.67
1345888463;4098;К770ХН797;2996921;1775447520000;1775455440000;;yandex;;88
1345891639;0405;У954МУ790;7995772;1775448780000;1775449200000;sbp;iosMobileApp;;40
1345878170;3219;А348АА199;4639430;1775429820000;1775432640000;;androidMobileApp;55.7140258,37.6133798;46
1345881497;6086;Т010ОК197;7016883;1775438100000;1775442420000;;iosMobileApp;55.6045930397975,37.2962393589971;47.33
1345870709;4283;Р487ОХ68;10188600;1775422920000;1775423100000;sbp;iosMobileApp;;4
1345896225;4053;Х339ХМ790;7675744;1775450040000;1775463600000;;yandex;;150.67
1345874846;4017;М352ХВ95;24460185;1775425800000;1775425920000;;yandex;;0.67
1345901919;4057;О363РВ77;2197347;1775451180000;1775460180000;;androidMobileApp;55.6474061,37.5464779;100
1345880401;6048;М754МК797;11519478;1775434800000;1775434920000;;legalEntitiesExternalApi;;0.67
1345894505;4267;Е825УМ797;12865393;1775449620000;1775469480000;;androidMobileApp;55.6847801208496,37.5669250488281;430.33
1345897278;4013;В698ВВ750;238655;1775450280000;1775461080000;;iosMobileApp;55.972377564014,37.4308302217666;120
1345903103;4017;У507АУ977;3472903;1775451360000;1775454960000;;androidMobileApp;55.75665,37.6983086;40
1345875747;4223;У672АР977;6121411;1775426700000;1775427240000;;androidMobileApp;55.8033822,37.6373132;8
1345884929;3119;А783ХА797;102774;1775445060000;1775445420000;;parkomatika;;5
1345888650;0309;М808УС750;5842252;1775447580000;1775448000000;;iosMobileApp;55.7236324500055,37.6272570014227;20
1345896090;0510;Т664УК777;8104871;1775450040000;1775450520000;;parkomatika;;23.33
1345892333;4057;Е679ВН797;9116495;1775449020000;1775449380000;;androidMobileApp;55.6407067,37.539325;3.33
1345898439;6048;М923УВ790;4479880;1775450520000;1775468520000;;iosMobileApp;55.6826815599054,37.8559812204395;200
1345895106;4027;В804УО790;5771720;1775449800000;1775453400000;;webClient;;40
1345892454;3008;У884АК750;13983777;1775449020000;1775449140000;;yandex;;0.67
1345894943;4024;У868МТ977;13271413;1775449740000;1775450040000;;iosMobileApp;;2.67
1345890186;3104;А803СС790;11394028;1775448240000;1775449920000;legalEntityAccount;androidMobileApp;;54
1345910192;4030;Н349ЕК977;4989372;1775452320000;1775455920000;;iosMobileApp;;40
1345907321;70047;У443РХ33;9199173;1775451960000;1775455560000;bankCard;androidMobileApp;;600
1345891428;4016;В615ТВ790;4123735;1775448720000;1775458980000;;iosMobileApp;55.7974876264512,37.6034915506272;114
1345903077;4030;У800ЕХ190;1864338;1775451360000;1775452260000;;iosMobileApp;;9.33
1345895908;4017;С112УА790;6345553;1775449980000;1775464380000;;iosMobileApp;55.766328398102,37.6990084502905;160
1345890619;3205;В125АВ977;2293521;1775448420000;1775466060000;;androidMobileApp;55.7821117,37.6149611;374.33
1345897438;3110;Т939АН977;3209969;1775450280000;1775451480000;legalEntityAccount;androidMobileApp;55.7240237,37.6078987;19
1345908402;4017;О412ЕР799;653690;1775452080000;1775487060000;;yandex;;388.67
1345895125;8316;Х939ТО797;10801545;1775449800000;1775453400000;;iosMobileApp;55.79255853951,37.5995432865871;290
1345896320;6048;Н525КЕ550;6225725;1775450100000;1775451660000;;iosMobileApp;55.6866906667046,37.8538838406021;16.67
1345886587;4082;С659МЕ977;7560819;1775446500000;1775462520000;;yandex;;178
1345913956;0302;Т430ЕМ790;3001342;1775452740000;1775454540000;bankCard;iosMobileApp;;190
1345888350;4015;О123ХС799;2265311;1775447460000;1775449980000;;iosMobileApp;55.7980299349303,37.5788130754992;27.33
1345897299;4052;С947СМ62;16367511;1775450280000;1775457660000;;iosMobileApp;55.6105395047771,37.7145460012644;82
1345908096;4044;Т916АН550;6354399;1775452020000;1775455620000;;iosMobileApp;;40
1345890786;4068;Т272КТ790;1450272;1775448480000;1775463120000;;androidMobileApp;55.7132475,37.5341391;162.67
1345874023;4091;О391ЕА46;13513605;1775425140000;1775462400000;bankCard;iosMobileApp;55.8104578063889,37.7629810338958;414
1345892173;0401;М660ЕО799;812488;1775448960000;1775450580000;sbp;androidMobileApp;;173.34
1345897460;60125;У906КК799;10343278;1775450340000;1775452080000;;androidMobileApp;55.507091,37.5640221;18.67
1345891183;4264;М546АВ797;1688415;1775448600000;1775455800000;;androidMobileApp;55.9644638,37.4162521;143.33
1345909585;0411;Р200ЕС750;3941722;1775452200000;1775452380000;sbp;iosMobileApp;;15
1345900198;4027;Т639КО190;6233370;1775450820000;1775462340000;;androidMobileApp;55.7590202382875,37.7534678883896;128
1345913574;6095;Х777ОР199;10266032;1775452680000;1775459940000;;iosMobileApp;;80.67
1345900982;4068;Е743ОХ797;10617191;1775451000000;1775453160000;;iosMobileApp;55.6969144326124,37.5303952914269;24
1345885082;4036;Х893АК799;657724;1775445180000;1775452080000;bankCard;iosMobileApp;55.7464512698141,37.4916725476154;76.67
1345885135;70028;У059ХА790;8832905;1775445240000;1775446620000;;androidMobileApp;55.7444234,37.5642223;73.33
1345886288;0404;Т205ЕВ977;14376463;1775446260000;1775452740000;legalEntityAccount;androidMobileApp;;1295.01
1345894247;0304;Х771НР37;16167091;1775449560000;1775450340000;bankCard;androidMobileApp;55.7789186,37.600348;40
1345891208;4043;Т055ТР199;6060673;1775448600000;1775449320000;;androidMobileApp;55.7993673,37.8086361;7.33
1345902206;36201;Т432УХ799;2350861;1775451180000;1775483040000;;iosMobileApp;55.677599466482,37.2706924082144;442.5
1345909906;0316;А597СН799;146987;1775452260000;1775459460000;bankCard;androidMobileApp;;760
1345906543;4017;У800ТО797;3104114;1775451840000;1775452260000;;androidMobileApp;;4
1345899333;70052;А450РХ199;430189;1775450700000;1775451240000;sms;sms;;213.34
1345908357;4115;А888ХН90;1080060;1775452080000;1775455680000;;iosMobileApp;;125
1345876900;0308;А607НА77;2862455;1775427900000;1775430120000;sbp;iosMobileApp;;240
1345873981;3028;А325ТК799;1429715;1775425080000;1775428680000;;androidMobileApp;55.7270292,37.6806733;40
1345908560;1217;К333ТН98;26202977;1775452080000;1775455680000;;iosMobileApp;;280
1345912006;4035;К201РР102;7214221;1775452500000;1775456100000;;iosMobileApp;;40
1345907502;4293;У777ХС177;1531506;1775451960000;1775487720000;;iosMobileApp;;794.67
1345909734;4057;Е543ОМ51;9325797;1775452260000;1775452500000;;androidMobileApp;;2
1345880727;0304;Т971РН05;9175877;1775435700000;1775438460000;;iosMobileApp;55.7725217845325,37.5898166133348;150
1345913542;0314;Е573КЕ799;1805176;1775452680000;1775456280000;;androidMobileApp;;380
1345882902;0310;С154ХА77;3733723;1775442180000;1775443860000;legalEntityAccount;androidMobileApp;55.7323528,37.6204032;90
1345907813;40105;О992ОА777;1983835;1775452020000;1775455620000;;iosMobileApp;;40
1345908056;4034;Е918ОХ790;1662699;1775452020000;1775486400000;;iosMobileApp;;382
1345873875;4265;Т302СТ790;21564880;1775425020000;1775425380000;;androidMobileApp;55.9802771,37.4253736;5
1345897703;6048;У571МС977;8029950;1775450340000;1775456160000;bankCard;iosMobileApp;;64.67
1345870405;6048;Х718ТМ797;103256;1775422800000;1775469660000;;androidMobileApp;55.6883126,37.8651436;520.67
1345909282;4017;К166ТМ777;9746587;1775452200000;1775465220000;;androidMobileApp;;144.67
1345912157;0302;К963КХ76;286923;1775452560000;1775452740000;;iosMobileApp;;12.67
1345875604;4136;В256УР797;3327872;1775426520000;1775426880000;;iosMobileApp;55.7456023957451,37.4964770609898;5
1345880533;0304;К988ТХ33;16439593;1775435100000;1775435220000;;androidMobileApp;55.7670223,37.6007044;3.33
1345887729;70031;С985УК799;4651816;1775447100000;1775448000000;;androidMobileApp;55.744641,37.5859482;140
1345909758;0306;В439ХК799;1581841;1775452260000;1775455860000;;iosMobileApp;;380
1345881570;6287;НО35077;3509580;1775438280000;1775438400000;;androidMobileApp;55.9817942,37.4091846;2
1345901372;80112;Х458НО37;10303544;1775451060000;1775454660000;;iosMobileApp;55.8856139006614,37.5985287130229;40
1345890727;3105;У517МА977;47998;1775448480000;1775455680000;;iosMobileApp;55.786341704127,37.6350756905204;197
1345883771;3104;Р333АН177;78014;1775443620000;1775447220000;bankCard;iosMobileApp;;60
1345895484;4016;Н712АР159;8210895;1775449860000;1775484900000;bankCard;androidMobileApp;55.7963533,37.6010089;389.33
1345890484;4137;Т782НА750;7049861;1775448360000;1775448720000;;iosMobileApp;55.7756093424333,37.4784131907276;5
1345884747;4221;У090ЕО150;15960421;1775444880000;1775477100000;;yandex;;678.67
1345874964;4029;Р543ВК40;26511928;1775425200000;1775425860000;;androidMobileApp;;14.66
1345898996;60106;С855РЕ77;8630554;1775450640000;1775450880000;;androidMobileApp;55.5699583,37.583905;2
1345909478;6048;В454АО190;6845215;1775452200000;1775455800000;;androidMobileApp;;40
1345909234;3101;Т530УЕ33;9374317;1775452140000;1775465580000;;androidMobileApp;;535
1345896660;3008;Е564ХМ797;15677175;1775450160000;1775453760000;;iosMobileApp;55.7391217563872,37.6913826545463;40
1345905706;60108;Е386ВМ977;1073508;1775451720000;1775451900000;;iosMobileApp;;1.33
1345891601;4013;Х416РО799;5165920;1775448780000;1775487480000;sbp;iosMobileApp;;860
1345898108;40100;А333УХ197;8477378;1775450460000;1775451000000;;androidMobileApp;55.8654833,37.5593318;5.33
1345896826;4061;Х453КУ977;10591203;1775450160000;1775450760000;;androidMobileApp;55.734308,37.4144862;6
1345895252;4037;М295УС777;5937692;1775449800000;1775453400000;;iosMobileApp;55.9729437612468,37.4153477222591;40
1345902790;4053;С341КК550;871874;1775451300000;1775454900000;;androidMobileApp;55.6085083,37.7171494;40
1345881767;4113;В076МХ790;12120699;1775439000000;1775444340000;bankCard;iosMobileApp;55.9811010768086,37.4069598054943;89
1345909326;4216;Е922АК799;5414650;1775452200000;1775452560000;;iosMobileApp;;6.67
1345909396;4258;Е263ВУ799;1633617;1775452200000;1775455800000;;iosMobileApp;;80
1345888233;4026;А146АМ250;5771720;1775447400000;1775450700000;;webClient;;36
1345911997;4015;А550МТ197;10392287;1775452500000;1775456100000;;yandex;;40
1345911082;6287;Е075АМ799;436645;1775452380000;1775454180000;;yandex;;40
1345902626;4013;К555ВМ197;839097;1775451300000;1775452440000;;androidMobileApp;0,0;12
1345911537;4214;Е430НН799;135689;1775452440000;1775454240000;;androidMobileApp;;40
1345902321;6287;Х736ММ51;9803999;1775451240000;1775452080000;;androidMobileApp;55.9821992,37.4139228;15.33
1345904184;4264;А025РТ197;9231077;1775451540000;1775452080000;;iosMobileApp;55.9699159730994,37.4171230557001;10.33
